1973;104;246;255;b_lakehaventon;x
1974;30;216;255;b_scarcroft;x
1975;102;246;255;b_blondefield;x
1976;51;224;255;b_bluebend;x
1977;67;231;255;b_fullriver;x
1978;109;248;255;b_robinling;x
1979;46;222;255;b_elmcastle;x
1980;86;245;241;b_crossed_elms;x
1981;139;255;255;b_waterford;x
1982;126;255;255;b_harts_head;x
1983;76;234;255;b_lakewalls;x
1984;128;237;222;b_castlewood;x
1985;65;230;255;b_three_stones;x
1986;97;243;255;b_headroot;x
1987;30;216;250;b_oldenbive;x
1988;165;255;255;b_branchesfield;x
1989;152;224;244;b_tanglewood;x
1990;136;255;255;b_merrydown_dell;x
1991;117;251;255;b_deepland;x
1992;96;222;237;b_false_vale;x
1993;128;255;255;b_oak_branch;x
1994;117;230;237;b_darkmoor;x
1995;98;222;237;b_burning_heath;x
1996;20;212;255;b_crones_mill;x
1997;107;247;255;b_lashcone_river;x
1998;86;238;255;b_stonebrook;x
1999;67;200;255;b_castle_rushdown;x
2000;25;213;255;b_hungry_rill;x
2001;34;217;255;b_rushing_falls;x
2002;64;135;168;b_atranta;x
2003;75;166;177;b_knightwick;x
2004;85;148;191;b_rastrick;x
2005;91;171;241;b_whitebrick;x
2006;78;156;207;b_dragonrun;x
2007;82;186;198;b_woolhope;x
2008;72;163;202;b_ashmouth;x
2009;68;139;182;b_castle_armistead;x
2010;72;142;204;b_greenstable;x
2011;79;137;209;b_mossleyfield;x
2012;64;117;170;b_clearwell;x
2013;50;118;190;b_millcreek;x
2014;54;163;187;b_blackrush_keep;x
2015;39;94;104;b_brushton;x
2016;54;156;205;b_riverhilt;x
2017;96;186;252;b_starsmight;x
2018;72;135;191;b_castle_hagedorn;x
2019;85;183;227;b_eyetown;x
2020;77;170;181;b_altair;x
2021;79;134;209;b_claghorn;x
2022;67;200;210;b_phane;x
2023;51;149;195;b_cadwall;x
2024;55;168;191;b_bringrunn;x
2025;66;174;184;b_tumbling_stone;x
2026;64;180;190;b_overland;x
2027;59;147;159;b_toldwell_castle;x
2028;68;153;188;b_breakback_ridge;x
2029;67;179;247;b_rumors_ruin;x
2030;57;149;215;b_newroll;x
2031;0;70;213;b_stoney_holdfast;x
2032;0;65;135;b_stoney_sept;x
2033;0;64;194;b_marketridge;x
2034;0;70;187;b_falling_lake;x
2035;0;33;178;b_maplekeep;x
2036;0;61;161;b_stump_leg;x
2037;0;70;143;b_mousedown_mill;x
2038;0;102;200;b_stonemound;x
2039;0;62;213;b_fieldstone;x
2040;0;83;190;b_edgemoss;x
2041;0;71;202;b_troutleap;x
2042;1;80;223;b_highwall;x
2043;0;67;138;b_tumblers_tower;x
2044;0;95;189;b_tumblers_falls;x
2045;0;70;235;b_willpen;x
2046;0;49;202;b_lightgrove;x
2047;0;81;160;b_yellowseed;x
2048;0;80;166;b_old_mound;x
2049;0;68;178;b_sheeps_home;x
2050;0;75;199;b_winstead;x
2051;0;79;186;b_crackwhip;x
2052;0;66;229;b_commonbend;x
2053;0;49;171;b_ridgemoss;x
2054;11;76;235;b_bechester_hall;x
2055;6;71;234;b_stonebuck;x
2056;0;85;173;b_durranscamp;x
2057;0;59;208;b_pennybranch;x
2058;121;136;159;b_stone_hedge;x
2059;115;142;156;b_fiddle_head;x
2060;124;141;155;b_burningmane;x
2061;103;139;159;b_ferncourse;x
2062;111;136;154;b_stallions_grove;x
2063;109;137;153;b_wolfs_bend;x
2064;95;126;146;b_lambswold;x
2065;111;132;154;b_ironhedge;x
2066;113;137;149;b_sallydance;x
2067;114;142;156;b_maidenmill;x
2068;101;133;148;b_mudford;x
2069;104;137;148;b_everspring;x
2070;127;149;158;b_the_hearthold;x
2071;123;148;156;b_high_heart;x
2072;122;141;159;b_woodlan_route;x
2073;126;143;155;b_settledown;x
2074;115;150;160;b_threepenny_wood;x
2075;103;132;147;b_deadsteady_hall;x
2076;137;151;159;b_whitenote;x
2077;111;136;151;b_maidens_meet;x
2078;91;118;138;b_burning_mill;x
2079;127;145;159;b_harmward;x
2080;123;142;155;b_castle_lychester;x
2081;107;138;150;b_medway;x
2082;108;137;155;b_bridgetree;x
2083;126;149;165;b_middlestand;x
2084;110;131;152;b_stable_hall;x
2085;115;140;153;b_coppice;x
2086;117;143;158;b_willowsmeet;x
2087;104;133;151;b_smallwillow;x
2088;101;122;144;b_weepside;x
2089;97;132;149;b_lornstring;x
2090;106;129;150;b_dirtwood;x
2091;131;144;157;b_ponderkeep;x
2092;110;133;153;b_streamborn;x
2093;103;128;146;b_rushs_watch;x
2094;111;136;152;b_blackbottom_bend;x
2095;110;136;149;b_recounter;x
2096;110;133;151;b_oldwithe;x
2097;111;137;156;b_osswitch;x
2098;108;130;150;b_greenhorne;x
2099;112;133;147;b_keeler;x
2100;110;136;152;b_bensing;x
2101;106;134;150;b_weaver_fall;x
2102;141;184;215;b_pinkmaiden_castle;x
2103;150;204;232;b_broadfield;x
2104;149;199;228;b_brockhall;x
2105;166;158;232;b_muddleshaw;x
2106;132;176;232;b_brotherpool;x
2107;172;189;232;b_skinrose;x
2108;161;204;232;b_new_flower;x
2109;193;200;228;b_mightsing;x
2110;151;200;232;b_buried_light;x
2111;168;202;232;b_mothers_wing;x
2112;150;200;222;b_barretton;x
2113;174;192;230;b_syds_roots;x
2114;150;200;229;b_throughland;x
2115;126;187;198;b_justbrick;x
2116;160;193;195;b_hells_run;x
2117;73;190;204;b_cockleshell;x
2118;144;199;230;b_hammersdoor;x
2119;144;204;229;b_greensound_tower;x
2120;131;198;193;b_blackhill_keep;x
2121;121;189;173;b_dawngate;x
2122;173;198;230;b_sidepress;x
2123;173;202;231;b_careful_axe;x
2124;122;189;229;b_windwillow;x
2125;165;207;232;b_miranda;x
2126;160;200;232;b_pilemore_hold;x
2127;155;196;229;b_fishbowl;x
2128;198;201;232;b_truthmine;x
2129;171;204;232;b_steel_breeze;x
2130;176;202;229;b_morelight;x
2131;169;195;230;b_roundhouse;x
2132;122;195;229;b_velvetbride;x
2133;180;169;207;b_float_river;x
2134;172;201;232;b_earlygrave;x
2135;200;200;232;b_stolen_choice;x
2136;198;199;232;b_rabbits_run;x
2137;154;195;232;b_puresprings;x
2138;160;198;232;b_coldsteel;x
2139;151;198;231;b_the_echoes;x
2140;176;190;231;b_generals_seat;x
2141;155;198;228;b_meddle_creeks;x
2142;144;200;231;b_rolling_wave;x
2143;82;133;137;b_wayfarers_rest;x
2144;92;125;130;b_liverhook;x
2145;89;133;137;b_gold_bands;x
2146;86;94;137;b_morebrook;x
2147;65;106;137;b_walnut_gap;x
2148;75;122;117;b_forkview_bridge;x
2149;71;122;137;b_homechester;x
2150;55;102;117;b_red_shoal_hold;x
2151;76;129;137;b_millgrove;x
2152;106;125;137;b_cutlands;x
2153;116;133;147;b_aerlith;x
2154;82;124;137;b_mummers_ford;x
2155;81;126;131;b_coldstone_pass;x
2156;52;121;136;b_roberts_greeting;x
2157;83;109;131;b_five_families;x
2158;62;116;77;b_briskwood;x
2159;101;128;135;b_chillbox_hill;x
2160;91;122;137;b_runvane_hall;x
2161;90;96;137;b_justfire;x
2162;79;121;117;b_rue_well;x
2163;37;124;135;b_tilldown;x
2164;105;123;137;b_daybreak;x
2165;68;117;137;b_donnelwood;x
2166;76;133;137;b_stone_mill;x
2167;56;122;109;b_shelvie;x
2168;93;99;127;b_shallowfork;x
2169;93;153;133;b_old_betters_spring;x
2170;85;127;137;b_acorn_hall;x
2171;77;98;134;b_brookfoot;x
2172;86;127;129;b_white_oak;x
2173;56;108;121;b_roastingseed;x
2174;94;127;136;b_oaknut_mounds;x
2175;51;90;67;b_lostmaiden;x
2176;121;125;132;b_banbeck_hall;x
2177;78;124;123;b_givenkeep;x
2178;87;128;123;b_uttermen;x
2179;76;136;117;b_berril_cave;x
2180;88;148;137;b_unicorns_drain;x
2181;78;124;101;b_salmonby;x
2182;74;113;135;b_morningswake_castle;x
2183;95;128;137;b_persimmon;x
2184;74;121;135;b_windrun;x
2185;98;114;132;b_the_mull;x
2186;78;113;123;b_grey_prince;x
2187;90;127;137;b_durdane;x
2188;186;178;225;b_fairgate_tower;x
2189;169;166;231;b_fairmarket;x
2190;186;178;223;b_crossflatts;x
2191;160;164;228;b_three_roll;x
2192;163;186;221;b_harshwell;x
2193;189;199;216;b_adderstone;x
2194;147;144;208;b_ramsford;x
2195;174;174;226;b_bushmill;x
2196;159;125;198;b_serpents_weave;x
2197;175;168;214;b_sludgy_pond;x
2198;194;174;232;b_castle_runny;x
2199;169;161;227;b_runnymudd;x
2200;162;146;203;b_swynford;x
2201;175;186;224;b_battering_wood;x
2202;170;175;231;b_old_ferry;x
2203;168;181;223;b_whiskermoor;x
2204;177;164;219;b_low_wells;x
2205;158;159;220;b_catpools;x
2206;170;160;226;b_eysen;x
2207;191;187;227;b_paddlewood;x
2208;5;99;185;b_lancewood;x
2209;23;112;206;b_deddington;x
2210;19;101;200;b_the_rivulets;x
2211;49;144;207;b_pondmill;x
2212;40;117;215;b_strong_keep;x
2213;24;114;203;b_mighty_point;x
2214;66;136;236;b_wakeside;x
2215;12;100;184;b_oldfork_forest;x
2216;2;85;183;b_branstone;x
2217;15;100;201;b_wheatstone;x
2218;43;136;220;b_fiftyford;x
2219;34;134;215;b_reedness;x
2220;57;110;212;b_specklekeep;x
2221;2;98;181;b_gods_muck;x
2222;9;100;190;b_berrydrink;x
2223;18;129;204;b_skipping_stones;x
2224;110;213;242;b_rkayt;x
2225;67;182;244;b_ihrdilk;x
2226;16;154;181;b_vros_ukhedak;x
2227;60;202;242;b_vanyiik;x
2228;36;198;244;b_rkirih;x
2229;77;148;218;b_ann_edak;x
2230;67;178;235;b_kyir_vroln;x
2231;89;143;181;b_vros_kih;x
2232;43;155;181;b_eihannk;x
2233;39;136;168;b_annrkhaih;x
2234;55;141;178;b_nrol_ihedak;x
2235;10;133;152;b_avkerihdak;x
2236;4;180;194;b_tannrayt;x
2237;40;124;170;b_dhanyiihk;x
2238;51;119;161;b_kihrak_annih;x
2239;98;152;181;b_tanyt_ilyk;x
2240;58;119;169;b_vekirmued;x
2241;41;136;178;b_eih_annag;x
2242;33;141;178;b_dihvek_vroln;x
2243;34;136;168;b_nrikannk;x
2244;1;133;179;b_rroln;x
2245;23;117;187;b_nroilh_dkehmued;x
2246;1;186;216;b_viredak;x
2247;27;155;196;b_sinyt;x
2248;42;88;156;b_annvredak;x
2249;21;115;203;b_caihk_annag;x
2250;6;83;154;b_khayt_edak;x
2251;47;114;166;b_the_eyrie;x
2252;3;139;185;b_sky;x
2253;31;124;170;b_snow;x
2254;36;130;167;b_stone;x
2255;31;147;171;b_the_gates_of_the_moon;x
2256;31;136;168;b_moontown;x
2257;53;145;175;b_shadyside;x
2258;42;141;179;b_stoneybrook;x
2259;5;132;171;b_rocky_view;x
2260;43;147;167;b_moons_approach;x
2261;68;143;181;b_rivers_high_road;x
2262;66;155;183;b_bloody_high_road;x
2263;47;141;178;b_the_bloody_gate;x
2264;86;154;177;b_godsroost;x
2265;53;135;166;b_clans_end;x
2266;82;143;182;b_waneglume;x
2267;81;149;178;b_donnersdown;x
2268;71;134;179;b_olveredge;x
2269;107;138;175;b_shadows_fall;x
2270;87;144;181;b_ragged_keep;x
2271;68;144;171;b_rushgreen;x
2272;27;141;178;b_highstone;x
2273;34;136;175;b_seven_stars;x
2274;29;141;173;b_valleystock;x
2275;16;154;186;b_walridge;x
2276;27;137;168;b_bleakmont;x
2277;150;230;254;b_the_redfort;x
2278;140;224;254;b_pimley;x
2279;164;250;253;b_weirweald;x
2280;164;250;251;b_fellmore;x
2281;151;230;254;b_preading;x
2282;151;227;254;b_trowelwood;x
2283;184;243;255;b_breckland;x
2284;158;224;254;b_brecklands_town;x
2285;139;242;245;b_denwell;x
2286;130;224;252;b_meddick;x
2287;152;245;253;b_forgewood;x
2288;159;249;254;b_keel_cove;x
2289;159;245;252;b_slabstone_keep;x
2290;142;243;248;b_brumepeak;x
2291;176;225;254;b_mallow_tower;x
2292;92;213;180;b_gladetree;x
2293;128;218;246;b_woodenmist;x
2294;199;240;255;b_breaknabb;x
2295;119;221;249;b_wisdom_hall;x
2296;157;232;247;b_hawkesbury;x
2297;135;241;247;b_lightspool;x
2298;111;214;240;b_strand_valley;x
2299;150;217;244;b_reece;x
2300;134;217;245;b_deepstone;x
2301;145;240;254;b_mullbry_keep;x
2302;132;242;250;b_mullbry;x
2303;171;226;254;b_pillock;x
2304;158;229;254;b_slatwall;x
2305;102;189;219;b_follensby;x
2306;135;240;251;b_wakerock;x
2307;0;133;152;b_castle_wickenden;x
2308;0;167;190;b_wickenden;x
2309;0;206;223;b_candle_town;x
2310;0;197;216;b_gambrell;x
2311;0;188;221;b_hillwick;x
2312;0;169;187;b_marbleplate;x
2313;0;194;215;b_artysfort;x
2314;1;209;225;b_shelston;x
2315;0;197;209;b_woodglume;x
2316;0;104;131;b_bittertuft;x
2317;33;224;229;b_crabs_watch;x
2318;0;199;210;b_marble_pass;x
2319;0;196;208;b_weather_toft;x
2320;0;180;200;b_clans_drop;x
2321;0;182;198;b_keeplight;x
2322;3;215;221;b_downfall;x
2323;58;92;127;b_ninestars;x
2324;79;115;149;b_templeton;x
2325;70;105;142;b_tembridge;x
2326;68;100;140;b_darkplate;x
2327;78;119;153;b_old_andals_grave;x
2328;72;108;144;b_high_stars;x
2329;53;88;122;b_kipress;x
2330;68;107;143;b_yellowstone;x
2331;69;103;140;b_finchwick;x
2332;71;96;132;b_riving;x
2333;75;101;139;b_peltry;x
2334;59;94;129;b_chestlyn;x
2335;58;88;122;b_stoutstone;x
2336;60;86;120;b_borrsbattle;x
2337;64;95;131;b_star_spine;x
2338;50;74;105;b_red_quarry;x
2339;54;84;117;b_snowbell;x
2340;65;97;133;b_newberry;x
2341;60;88;122;b_web_wood;x
2342;56;89;123;b_old_book;x
2343;61;100;137;b_elwynbrook;x
2344;61;218;190;b_ironoaks_castle;x
2345;47;237;173;b_broken_lake;x
2346;16;220;161;b_timberton;x
2347;20;227;181;b_waynford;x
2348;66;240;190;b_wayncroft;x
2349;108;219;193;b_proudwood;x
2350;24;215;182;b_hardyng_hall;x
2351;68;240;176;b_hardvales_town;x
2352;56;227;188;b_reddenwhyte_peak;x
2353;70;225;190;b_hardstone;x
2354;29;237;174;b_kitemont;x
2355;114;244;167;b_borton_hill;x
2356;85;248;183;b_bannerfall;x
2357;66;221;188;b_iron_banner;x
2358;72;230;192;b_black_talon;x
2359;68;229;190;b_blackshield;x
2360;13;205;164;b_cliffside;x
2361;24;228;184;b_hazen;x
2362;82;222;190;b_hazentown;x
2363;19;227;178;b_tower_of_woe;x
2364;112;222;190;b_echo_glade;x
2365;108;202;192;b_wheatcairn;x
2366;52;242;169;b_ryefeld;x
2367;35;232;185;b_longyoke;x
2368;89;242;167;b_spokemoor;x
2369;24;234;184;b_oak_glen;x
2370;21;230;178;b_whitbarrow;x
2371;82;217;189;b_delstream;x
2372;77;236;125;b_old_anchor;x
2373;52;156;104;b_kedge_island;x
2374;65;196;127;b_platesport;x
2375;59;180;115;b_melford;x
2376;62;187;120;b_anchor_river;x
2377;66;201;126;b_turrfield;x
2378;55;164;117;b_rusty_fort;x
2379;57;170;120;b_break_wier;x
2380;50;152;94;b_rustpointe_town;x
2381;56;168;120;b_mount_rust;x
2382;65;199;117;b_rustpass;x
2383;49;146;104;b_scarle_keep;x
2384;58;177;111;b_grosscrest;x
2385;50;149;117;b_striped_lance;x
2386;58;179;99;b_stockpoint;x
2387;66;200;122;b_polestone;x
2388;58;176;111;b_tetchmere;x
2389;61;187;110;b_stocktree;x
2390;65;199;118;b_cotterglume;x
2391;64;193;120;b_strandpool;x
2392;46;204;240;b_longbow_hall;x
2393;47;206;239;b_huntington;x
2394;26;192;226;b_fletching;x
2395;84;228;247;b_arrowcrest;x
2396;75;227;244;b_brownsfield;x
2397;80;219;243;b_huntsport;x
2398;57;205;247;b_starfish_spire;x
2399;76;220;238;b_rutherton;x
2400;36;197;242;b_starstack;x
2401;78;219;234;b_peans_port;x
2402;53;202;251;b_blood_star_shore;x
2403;52;212;237;b_awarded_isle;x
2404;107;236;248;b_craynes_nest;x
2405;31;202;235;b_pipping;x
2406;90;243;249;b_hockridge;x
2407;17;173;210;b_hilldance;x
2408;75;218;250;b_pipstone;x
2409;36;197;244;b_island_estrock;x
2410;53;210;245;b_lymestone;x
2411;58;217;240;b_port_lyme;x
2412;80;219;244;b_black_leg;x
2413;31;199;241;b_lyme_peak;x
2414;71;215;251;b_highfield;x
2415;74;211;241;b_brackenbrick_hall;x
2416;45;198;236;b_brackenbrick;x
2417;72;209;244;b_sleece;x
2418;53;207;241;b_sapflower;x
2419;75;218;253;b_sapfield;x
2420;58;209;231;b_crappclaw_isle;x
2421;41;206;241;b_bowlyn_hall;x
2422;63;218;243;b_bowlyn;x
2423;27;192;228;b_oakenstead;x
2424;76;218;251;b_cardwell;x
2425;85;229;250;b_springwood;x
2426;48;213;238;b_silver_cove;x
2427;69;212;239;b_stillwater;x
2428;76;218;233;b_portnock;x
2429;71;217;237;b_deer_court;x
2430;62;215;236;b_sablepelt;x
2431;67;230;244;b_gilwood;x
2432;81;212;236;b_crumbling_isle;x
2433;0;202;180;b_graftons_holdfast;x
2434;0;176;187;b_gulltown;x
2435;0;151;189;b_grafton;x
2436;0;132;180;b_gulls_field;x
2437;0;151;177;b_yellow_rock;x
2438;0;146;194;b_the_burning_tower;x
2439;0;155;195;b_osgoods_square;x
2440;0;97;183;b_shettswood;x
2441;0;151;192;b_goodswell;x
2442;0;146;189;b_port_of_arryn;x
2443;0;160;187;b_arrynmarket;x
2444;0;195;191;b_gull_orchard;x
2445;0;148;192;b_etterbill;x
2446;0;169;194;b_dourdocks;x
2447;0;172;196;b_shade_port;x
2448;0;155;189;b_willow_mill;x
2449;0;174;196;b_etterwater;x
2450;24;162;201;b_kear;x
2451;21;117;194;b_wilmarth;x
2452;22;209;191;b_harster;x
2453;21;182;204;b_lowkear;x
2454;23;158;203;b_treebeck;x
2455;133;218;232;b_runestone;x
2456;133;220;247;b_yohnston;x
2457;133;221;227;b_runeport;x
2458;133;221;228;b_falcon_tower;x
2459;133;227;239;b_memory_shore;x
2460;146;214;225;b_casting;x
2461;141;218;238;b_bronzeguard;x
2462;141;212;225;b_bronzeley;x
2463;133;223;234;b_remembrance_isle;x
2464;172;217;218;b_old_rune;x
2465;133;224;234;b_fieldrune;x
2466;159;209;254;b_gull_tower;x
2467;133;208;247;b_shettdocks;x
2468;133;201;225;b_checkerwing;x
2469;133;198;247;b_faithkey;x
2470;133;212;221;b_the_etchings;x
2471;133;220;233;b_whistle_ridge;x
2472;172;217;219;b_old_etch;x
2473;133;218;233;b_upcliffs_haven;x
2474;164;222;255;b_merling_kings_town;x
2475;144;215;228;b_lost_witch;x
2476;133;218;234;b_coldwater_castle;x
2477;133;212;250;b_mouthburn;x
2478;133;213;230;b_tredwell;x
2479;136;219;252;b_red_gully;x
2480;133;209;237;b_coldburn_hills;x
2481;133;219;241;b_snakeweed;x
2482;133;213;237;b_grey_glen;x
2483;133;214;218;b_lord_tolletts_town;x
2484;148;218;251;b_greypools;x
2485;133;214;255;b_darkpile;x
2486;133;219;255;b_drab_hills;x
2487;133;216;231;b_murkwell;x
2488;133;225;250;b_tammerlan;x
2489;133;227;234;b_markand;x
2490;133;221;251;b_barlace;x
2491;133;217;243;b_rum_shore;x
2492;133;222;238;b_prowbreak;x
2493;133;212;255;b_sutton_islands;x
2494;104;217;246;b_crown;x
2495;75;203;248;b_egensford;x
2496;175;233;255;b_moonriver;x
2497;190;239;251;b_daystream;x
2498;159;240;252;b_lancewatch;x
2499;66;206;246;b_teary_mist;x
2500;149;228;249;b_morency;x
2501;53;202;242;b_creston;x
2502;110;218;251;b_mount_morency;x
2503;175;233;252;b_leaking_river;x
2504;81;211;246;b_rivermore;x
2505;109;214;247;b_crestfall;x
2506;67;178;244;b_oakhollow;x
2507;110;209;238;b_high_plains;x
2508;28;198;244;b_kinshelm;x
2509;128;214;253;b_crest_hook;x
2510;55;204;239;b_purling_hall;x
2511;135;233;248;b_purling;x
2512;170;232;249;b_hayhead;x
2513;126;213;255;b_alsensward;x
2514;55;124;240;b_hearts_home;x
2515;65;146;237;b_creek_castle;x
2516;22;140;225;b_proud_town;x
2517;67;118;241;b_ravenstoft;x
2518;74;129;242;b_wing_pass;x
2519;44;133;239;b_hearts_hill;x
2520;14;122;209;b_bronzespear;x
2521;33;136;234;b_bronzemoore;x
2522;72;149;237;b_cleft;x
2523;68;148;224;b_bronzemont;x
2524;19;139;222;b_darkheight;x
2525;77;138;212;b_sledge_house;x
2526;39;133;202;b_brightstone;x
2527;78;113;216;b_grinport;x
2528;38;121;211;b_mauls_docks;x
2529;58;127;214;b_crackedstone;x
2530;68;119;215;b_hammerhill;x
2531;56;138;238;b_castle_rathmore;x
2532;19;132;233;b_coarse_stones;x
2533;39;147;232;b_spineburrow;x
2534;66;111;205;b_moonvale_pass;x
2535;35;148;225;b_old_shell_tower;x
2536;59;138;238;b_standish;x
2537;89;151;221;b_creekmore;x
2538;61;132;239;b_floodwood;x
2539;16;115;209;b_middlemill;x
2540;55;148;237;b_scritchway;x
2541;51;112;180;b_strongsong;x
2542;47;107;177;b_bellport;x
2543;38;90;161;b_bells_lake;x
2544;48;82;160;b_bronze_rings;x
2545;64;97;186;b_clapper_curve;x
2546;41;65;138;b_clifthaven;x
2547;73;120;200;b_vearnon_keep;x
2548;69;104;186;b_forgotten_hollow;x
2549;50;131;206;b_morning_star;x
2550;49;93;170;b_stars_teeth;x
2551;44;109;183;b_halfvale;x
2552;58;94;169;b_willowcreek;x
2553;64;135;213;b_wedge_keep;x
2554;42;117;183;b_timberwedge;x
2555;67;101;186;b_tightfield;x
2556;53;126;195;b_warridge;x
2557;58;108;185;b_warricks_watch;x
2558;46;83;156;b_clammath_keep;x
2559;63;131;209;b_clammath;x
2560;37;92;165;b_open_stone;x
2561;67;106;186;b_sawtooth;x
2562;44;116;183;b_dropvale;x
2563;74;107;196;b_burm;x
2564;40;65;147;b_topperpoole;x
2565;48;113;184;b_whetmont;x
2566;55;130;202;b_torndew;x
2567;54;106;188;b_falling_brook;x
2568;50;62;145;b_ledgestone;x
2569;69;148;218;b_belmont_hold;x
2570;64;120;188;b_gressitt;x
2571;65;112;180;b_carrmill;x
2572;75;126;199;b_pitchfork;x
2573;44;94;159;b_castle_vane;x
2574;45;94;160;b_bluewater_hold;x
2575;69;110;195;b_glimmerbrook;x
2576;64;141;218;b_brindleton;x
2577;49;109;179;b_placid_water;x
2578;52;118;194;b_pine_lake;x
2579;125;172;144;b_snakewood;x
2580;82;159;139;b_lynderport;x
2581;97;181;142;b_serpentyne;x
2582;114;177;147;b_woodvale;x
2583;112;179;144;b_three_seeds;x
2584;92;160;141;b_flatcrown;x
2585;84;181;142;b_sunken_castle;x
2586;90;172;143;b_greythorns;x
2587;105;174;145;b_coopers_wood;x
2588;69;160;137;b_bramblewood;x
2589;140;177;144;b_resterpine;x
2590;149;189;147;b_sunken_town;x
2591;78;172;140;b_hunger_keep;x
2592;78;157;137;b_hungerford;x
2593;89;160;140;b_potbelly;x
2594;81;162;138;b_maws_mead;x
2595;76;174;140;b_yearnwood;x
2596;113;174;145;b_hoardvale;x
2597;136;182;145;b_castle_at_harrowpool;x
2598;39;154;129;b_greater_harrowpool;x
2599;84;169;143;b_lesser_harrowpool;x
2600;48;158;131;b_harstrath;x
2601;83;160;138;b_harrowed_wood;x
2602;101;171;142;b_pools_hill;x
2603;88;185;146;b_willowspire;x
2604;118;182;147;b_grensallow;x
2605;119;180;147;b_sallocks;x
2606;82;160;139;b_weeps_fall;x
2607;105;179;145;b_oshermusk;x
2608;94;171;143;b_downwillow;x
2609;116;180;147;b_correll;x
2610;85;167;140;b_weepthorn;x
2611;123;181;145;b_latherleaf;x
2612;105;192;144;b_rainflower;x
2613;79;176;143;b_the_crying_tower;x
2614;95;187;151;b_rutley_hall;x
2615;80;153;136;b_misty_wood;x
2616;130;179;145;b_loatbush;x
2617;77;173;141;b_sloping_weald;x
2618;118;178;144;b_naked_wood;x
2619;69;141;239;b_secondstone;x
2620;76;179;245;b_stonewash;x
2621;73;164;237;b_darkmullet;x
2622;70;148;237;b_pinkstrath;x
2623;73;164;250;b_roundhill;x
2624;75;174;244;b_pink_spur;x
2625;75;173;246;b_gillstone;x
2626;74;166;248;b_midlors_fort;x
2627;66;130;231;b_barrentack;x
2628;63;117;220;b_midlor_rock;x
2629;72;161;234;b_longmoor;x
2630;85;170;237;b_moorhill;x
2631;75;172;241;b_dellrose;x
2632;75;174;234;b_moors_end;x
2633;74;170;241;b_knar;x
2634;71;156;236;b_the_shard;x
2635;72;156;244;b_midlor_hall;x
2636;71;155;236;b_bleakriver;x
2637;73;164;233;b_wormroot;x
2638;66;129;237;b_bystone;x
2639;72;157;239;b_rockseed;x
2640;71;152;240;b_trimpley;x
2641;75;170;250;b_hullbreach;x
2642;70;150;234;b_brownden;x
2643;72;159;244;b_old_mast;x
2644;75;177;229;b_papsview;x
2645;75;172;248;b_bommenstone;x
2646;77;185;248;b_widemouth;x
2647;76;182;234;b_bad_apple;x
2648;69;146;234;b_chimney;x
2649;72;158;246;b_sunken_isles;x
2650;4;54;113;b_newkeep;x
2651;6;68;152;b_silverplume;x
2652;4;75;158;b_roundwing;x
2653;5;74;157;b_hersys_hills;x
2654;5;82;161;b_chalice_town;x
2655;6;74;144;b_woodenbounds;x
2656;3;71;144;b_blackmoon;x
2657;6;86;158;b_sunbite;x
2658;6;64;148;b_bridgepebble;x
2659;4;69;138;b_far_pebble;x
2660;5;74;149;b_castle_eventide;x
2661;6;64;138;b_sinking_docks;x
2662;5;66;138;b_shattered_finger;x
2663;4;58;137;b_drowned_wish;x
2664;6;79;154;b_gales_watch;x
2665;6;77;158;b_portmouth;x
2666;4;74;146;b_anchorlight;x
2667;3;63;139;b_greendove;x
2668;6;66;149;b_doomed_sea;x
2669;5;64;138;b_castle_reckshaw;x
2670;6;65;141;b_twinbrook;x
2671;6;91;162;b_port_reckshaw;x
2672;5;81;159;b_dwindlers_ridge;x
2673;7;87;163;b_stolen_mill;x
2674;48;98;167;b_biteport;x
2675;4;71;148;b_blackholm;x
2676;6;84;160;b_darkcroft;x
2677;5;75;158;b_blackened_forest;x
2678;6;78;150;b_scarredusk;x
2679;3;74;153;b_shores_fort;x
2680;3;71;152;b_sunken_cavern;x
2681;4;84;155;b_archers_line;x
2682;3;66;140;b_starforge;x
2683;15;71;143;b_ash_coves;x
2684;6;73;141;b_strikeguard;x
2685;6;80;157;b_glaivelily;x
2686;6;67;147;b_quitters_well;x
2687;132;207;251;b_sunrise_keep;x
2688;90;201;248;b_greenmoor;x
2689;127;214;255;b_castlerise;x
2690;149;227;255;b_barrowdale;x
2691;144;207;255;b_dawn_hall;x
2692;129;223;251;b_sunset_height;x
2693;144;208;255;b_rockle;x
2694;123;206;250;b_rockledock;x
2695;138;208;254;b_portlick;x
2696;97;206;250;b_stonetime;x
2697;118;217;250;b_rivermarch;x
2698;95;204;248;b_bludden;x
2699;104;209;249;b_stars_mead;x
2700;99;209;253;b_slowmarch;x
2701;139;228;252;b_knockwood;x
2702;82;183;232;b_black_wave;x
2703;112;210;253;b_barren_rock;x
2704;116;214;254;b_crows_cove;x
2705;123;216;252;b_havenheath;x
2706;174;217;255;b_buckleburn;x
2707;144;224;252;b_moonsgarde;x
2708;94;198;244;b_toppsfall;x
2709;151;198;255;b_sunderland_hall;x
2710;136;226;251;b_rookmore;x
2711;129;206;236;b_sundkin_island;x
2712;123;173;241;b_seas_beacon;x
2713;127;195;243;b_birchmoor;x
2714;127;225;243;b_old_werfpoint;x
2715;148;197;238;b_breakwater_castle;x
